episode,return,steps,success,end_reason,return_ma,success_rate_ma
1027,9.700000000000014,77,1,goal,-19.906249999999993,0.275
1028,11.600000000000009,58,1,goal,-19.401249999999994,0.2875
1029,9.200000000000019,100,1,goal,-18.87749999999999,0.3
1030,-29.0,41,0,trap,-19.37624999999999,0.2875
1031,13.300000000000008,50,1,goal,-18.684999999999995,0.3
1032,-30.0,51,0,enemy,-18.687499999999993,0.3
1033,-31.299999999999994,64,0,trap,-19.162499999999994,0.2875
1034,12.300000000000004,51,1,goal,-18.654999999999994,0.3
1035,-36.999999999999986,85,0,enemy,-18.774999999999995,0.3
1036,-29.5,37,0,enemy,-18.783749999999994,0.3
1037,-27.400000000000002,25,0,trap,-19.284999999999997,0.2875
1038,-26.4,15,0,trap,-19.264999999999993,0.2875
1039,-28.700000000000003,29,0,trap,-19.272499999999994,0.2875
1040,11.300000000000004,52,1,goal,-18.749999999999993,0.3
1041,-32.99999999999999,54,0,trap,-18.686249999999994,0.3
1042,-27.0,21,0,enemy,-18.652499999999996,0.3
1043,10.70000000000001,76,1,goal,-18.167499999999997,0.3125
1044,15.3,39,1,goal,-17.544999999999995,0.325
1045,-31.4,56,0,trap,-17.559999999999995,0.325
1046,-33.0,36,0,enemy,-17.586249999999993,0.325
1047,-1.2000000000000384,123,1,goal,-17.252499999999994,0.3375
1048,16.5,36,1,goal,-16.643749999999994,0.35
1049,-26.4,15,0,trap,-16.399999999999995,0.35
1050,-26.7,18,0,enemy,-16.279999999999994,0.35
1051,-27.900000000000002,30,0,trap,-16.15749999999999,0.35
1052,11.200000000000015,80,1,goal,-15.658749999999994,0.3625
1053,-33.69999999999999,79,0,trap,-15.639999999999995,0.3625
1054,-28.700000000000003,29,0,trap,-16.172499999999996,0.35
1055,5.700000000000028,108,1,goal,-15.758749999999996,0.3625
1056,16.099999999999998,31,1,goal,-15.138749999999996,0.375
1057,15.4,38,1,goal,-14.519999999999996,0.3875
1058,15.999999999999998,41,1,goal,-13.934999999999993,0.4
1059,-32.099999999999994,45,0,trap,-14.001249999999994,0.4
1060,14.800000000000002,53,1,goal,-13.322499999999994,0.4125
1061,-31.699999999999996,50,0,trap,-13.247499999999997,0.4125
1062,-29.5,46,0,trap,-13.177499999999995,0.4125
1063,-31.5,48,0,enemy,-13.696249999999996,0.4
1064,-30.299999999999997,54,0,trap,-13.588749999999996,0.4
1065,-42.39999999999999,148,0,enemy,-14.291249999999996,0.3875
1066,-27.8,20,0,enemy,-14.828749999999996,0.375
1067,-31.499999999999993,66,0,trap,-14.858749999999995,0.375
1068,15.199999999999998,40,1,goal,-14.326249999999996,0.3875
1069,-30.3,36,0,trap,-14.323749999999995,0.3875
1070,-29.4,45,0,trap,-14.231249999999998,0.3875
1071,-26.900000000000002,20,0,enemy,-14.616249999999994,0.375
1072,15.4,38,1,goal,-14.042499999999995,0.3875
1073,6.800000000000026,115,1,goal,-13.584999999999997,0.4
1074,-27.1,22,0,enemy,-14.067499999999995,0.3875
1075,-27.900000000000002,30,0,enemy,-14.006249999999998,0.3875
1076,4.500000000000028,120,1,goal,-13.988749999999992,0.3875
1077,-30.4,55,0,trap,-14.016249999999996,0.3875
1078,-29.6,38,0,trap,-14.496249999999995,0.375
1079,16.299999999999997,38,1,goal,-14.449999999999994,0.375
1080,-29.1,33,0,trap,-14.479999999999999,0.375
1081,-28.400000000000002,26,0,enemy,-14.488749999999996,0.375
1082,-31.099999999999994,44,0,enemy,-15.084999999999997,0.3625
1083,-36.09999999999999,67,0,enemy,-15.179999999999996,0.3625
1084,-38.699999999999974,93,0,trap,-15.223749999999995,0.3625
1085,-30.6,48,0,trap,-15.237499999999994,0.3625
1086,-27.9,21,0,trap,-15.263749999999996,0.3625
1087,-29.0,41,0,enemy,-15.791249999999996,0.35
1088,14.300000000000004,40,1,goal,-15.254999999999995,0.3625
1089,-28.6,37,0,trap,-15.267499999999995,0.3625
1090,-32.49999999999999,58,0,enemy,-15.172499999999996,0.3625
1091,-31.099999999999994,62,0,enemy,-15.209999999999997,0.3625
1092,-25.3,4,0,trap,-15.161249999999995,0.3625
1093,14.900000000000002,52,1,goal,-14.584999999999997,0.375
1094,14.899999999999999,34,1,goal,-14.586249999999996,0.375
1095,17.299999999999997,28,1,goal,-13.944999999999997,0.3875
1096,-34.79999999999999,72,0,enemy,-13.961249999999996,0.3875
1097,-32.89999999999999,53,0,trap,-14.556249999999997,0.375
1098,14.200000000000001,50,1,goal,-14.514999999999995,0.375
1099,14.000000000000007,52,1,goal,-14.539999999999997,0.375
1100,17.0,31,1,goal,-13.902499999999998,0.3875
1101,-26.1,12,0,enemy,-14.373749999999996,0.375
1102,-30.4,37,0,trap,-14.301249999999996,0.375
1103,-30.299999999999997,45,0,trap,-14.263749999999996,0.375
1104,-32.79999999999999,70,0,enemy,-14.828749999999996,0.3625
1105,-35.09999999999999,84,0,enemy,-14.867499999999998,0.3625
1106,-33.89999999999999,54,0,trap,-15.468749999999996,0.35
1107,11.70000000000001,75,1,goal,-15.443749999999994,0.35
1108,-29.8,22,0,trap,-15.961249999999998,0.3375
1109,8.90000000000002,94,1,goal,-15.964999999999998,0.3375
1110,14.500000000000004,47,1,goal,-15.421249999999997,0.35
1111,-33.59999999999999,78,0,trap,-16.007499999999997,0.3375
1112,-40.99999999999997,125,0,enemy,-16.144999999999996,0.3375
1113,-30.199999999999996,44,0,trap,-16.131249999999998,0.3375
1114,12.500000000000007,67,1,goal,-16.128749999999997,0.3375
1115,3.5000000000000355,166,1,goal,-15.622499999999997,0.35
1116,-28.400000000000002,35,0,trap,-15.608749999999995,0.35
1117,-27.1,22,0,enemy,-15.604999999999995,0.35
1118,-37.69999999999998,101,0,trap,-15.746249999999995,0.35
1119,16.5,27,1,goal,-15.181249999999995,0.3625
1120,-30.699999999999996,58,0,trap,-15.706249999999994,0.35
1121,4.500000000000032,138,1,goal,-15.237499999999994,0.3625
1122,-27.0,21,0,trap,-15.237499999999994,0.3625
1123,-33.49999999999999,68,0,trap,-15.789999999999996,0.35
1124,15.7,35,1,goal,-15.784999999999993,0.35
1125,10.000000000000009,74,1,goal,-15.267499999999995,0.3625
1126,-28.1,32,0,trap,-15.206249999999997,0.3625
1127,-26.5,16,0,trap,-15.522499999999997,0.35
1128,-32.39999999999999,57,0,enemy,-16.133749999999996,0.3375
1129,-34.399999999999984,86,0,enemy,-16.233749999999993,0.3375
1130,12.200000000000001,52,1,goal,-15.747499999999993,0.35
1131,-27.1,22,0,enemy,-15.737499999999994,0.35
1132,14.800000000000002,35,1,goal,-15.692499999999995,0.35
1133,-25.4,5,0,enemy,-15.588749999999996,0.35
1134,-30.199999999999996,53,0,enemy,-15.607499999999993,0.35
1135,-30.3,27,0,trap,-16.057499999999997,0.3375
1136,9.700000000000014,77,1,goal,-16.137499999999996,0.3375
1137,11.900000000000013,82,1,goal,-16.181249999999995,0.3375
1138,-37.799999999999976,111,0,enemy,-16.853749999999994,0.325
1139,13.900000000000002,53,1,goal,-16.278749999999995,0.3375
1140,-29.7,39,0,trap,-16.834999999999994,0.325
1141,3.5000000000000284,139,1,goal,-16.394999999999992,0.3375
1142,-31.599999999999994,58,0,enemy,-16.421249999999993,0.3375
1143,-30.599999999999994,48,0,trap,-16.409999999999993,0.3375
1144,11.400000000000015,69,1,goal,-15.888749999999993,0.35
1145,12.600000000000012,66,1,goal,-15.201249999999993,0.3625
1146,15.5,37,1,goal,-14.659999999999993,0.375
1147,10.40000000000001,61,1,goal,-14.136249999999993,0.3875
1148,-26.8,19,0,trap,-14.661249999999992,0.375
1149,-35.59999999999998,89,0,enemy,-14.727499999999996,0.375
1150,-27.2,23,0,enemy,-14.699999999999994,0.375
1151,16.599999999999998,35,1,goal,-14.156249999999995,0.3875
1152,7.400000000000025,118,1,goal,-14.25624999999999,0.3875
1153,-31.899999999999995,61,0,enemy,-14.739999999999991,0.375
1154,-46.20000000000003,159,0,enemy,-14.978749999999994,0.375
1155,-33.79999999999998,71,0,trap,-15.052499999999991,0.375
1156,-32.49999999999999,67,0,trap,-15.514999999999995,0.3625
1157,5.600000000000032,136,1,goal,-15.064999999999994,0.375
1158,-29.3,26,0,enemy,-15.061249999999996,0.375
1159,10.60000000000001,59,1,goal,-15.132499999999993,0.375
1160,-25.3,4,0,trap,-15.08499999999999,0.375
1161,11.600000000000014,76,1,goal,-14.584999999999994,0.3875
1162,1.6000000000000014,167,1,goal,-14.176249999999992,0.4
1163,13.20000000000001,60,1,goal,-13.559999999999993,0.4125
1164,-28.6,37,0,trap,-13.433749999999993,0.4125
1165,-25.3,4,0,trap,-13.367499999999993,0.4125
1166,-27.5,26,0,enemy,-13.362499999999992,0.4125
1167,4.600000000000035,146,1,goal,-12.942499999999992,0.425
1168,-29.9,41,0,enemy,-13.494999999999994,0.4125
1169,14.200000000000005,59,1,goal,-12.959999999999994,0.425
1170,-29.3,44,0,enemy,-12.919999999999993,0.425
1171,-25.7,8,0,enemy,-12.852499999999996,0.425
1172,-26.2,13,0,enemy,-12.863749999999992,0.425
1173,-31.099999999999994,62,0,enemy,-13.438749999999994,0.4125
1174,-28.400000000000002,26,0,enemy,-13.979999999999993,0.4
1175,-25.8,9,0,trap,-14.518749999999992,0.3875
1176,-26.900000000000002,20,0,trap,-14.419999999999993,0.3875
1177,-30.099999999999998,43,0,trap,-14.384999999999994,0.3875
1178,11.800000000000006,56,1,goal,-14.414999999999996,0.3875
1179,11.60000000000001,76,1,goal,-14.444999999999993,0.3875
1180,-29.3,26,0,trap,-15.023749999999996,0.375
1181,11.700000000000006,66,1,goal,-14.551249999999992,0.3875
1182,-31.499999999999996,57,0,enemy,-14.564999999999994,0.3875
1183,13.40000000000001,49,1,goal,-14.018749999999992,0.4
1184,-29.6,29,0,trap,-13.978749999999994,0.4
1185,-27.1,22,0,enemy,-13.878749999999993,0.4
1186,-29.5,46,0,enemy,-13.823749999999993,0.4
1187,-27.8,29,0,enemy,-14.317499999999992,0.3875
1188,-28.0,22,0,enemy,-14.294999999999993,0.3875
1189,-30.499999999999996,56,0,trap,-14.787499999999994,0.375
1190,12.800000000000011,64,1,goal,-14.808749999999995,0.375
1191,15.100000000000003,23,1,goal,-14.199999999999992,0.3875
1192,-29.200000000000003,34,0,enemy,-14.052499999999991,0.3875
1193,-30.699999999999996,58,0,enemy,-14.058749999999995,0.3875
1194,-31.499999999999993,39,0,enemy,-14.608749999999995,0.375
1195,-28.400000000000002,26,0,enemy,-15.007499999999997,0.3625
1196,-29.799999999999997,49,0,trap,-15.024999999999995,0.3625
1197,13.100000000000009,70,1,goal,-14.522499999999994,0.375
1198,-29.4,36,0,trap,-14.418749999999994,0.375
1199,8.00000000000002,85,1,goal,-14.524999999999995,0.375
1200,10.600000000000014,86,1,goal,-14.008749999999992,0.3875
