episode,return,steps,success,end_reason,return_ma,success_rate_ma
1163,25.3,17,1,goal,23.1325,0.95
1164,25.2,18,1,goal,23.1325,0.95
1165,-27.2,8,0,enemy,22.47375,0.9375
1166,25.7,22,1,goal,22.463749999999997,0.9375
1167,24.1,20,1,goal,22.44625,0.9375
1168,26.5,14,1,goal,22.46625,0.9375
1169,20.3,22,1,goal,22.405,0.9375
1170,26.0,19,1,goal,22.45,0.9375
1171,26.2,17,1,goal,22.447499999999998,0.9375
1172,25.3,17,1,goal,22.43625,0.9375
1173,-23.8,13,0,trap,21.83125,0.925
1174,25.4,16,1,goal,21.817500000000003,0.925
1175,26.5,14,1,goal,21.817500000000003,0.925
1176,24.8,22,1,goal,21.80875,0.925
1177,-22.4,11,0,trap,21.202499999999997,0.9125
1178,26.5,14,1,goal,21.20625,0.9125
1179,26.0,19,1,goal,21.202499999999997,0.9125
1180,25.7,22,1,goal,21.195,0.9125
1181,24.299999999999997,27,1,goal,21.18125,0.9125
1182,25.3,17,1,goal,21.166249999999998,0.9125
1183,26.2,17,1,goal,21.18,0.9125
1184,26.3,16,1,goal,21.18125,0.9125
1185,24.5,16,1,goal,21.188750000000002,0.9125
1186,26.4,15,1,goal,21.19625,0.9125
1187,24.8,22,1,goal,21.182499999999997,0.9125
1188,26.5,14,1,goal,21.189999999999998,0.9125
1189,26.5,14,1,goal,21.1925,0.9125
1190,24.9,21,1,goal,21.175,0.9125
1191,23.3,28,1,goal,21.154999999999998,0.9125
1192,24.5,16,1,goal,21.761249999999997,0.925
1193,26.0,19,1,goal,21.7825,0.925
1194,24.5,34,1,goal,21.759999999999998,0.925
1195,26.5,14,1,goal,21.761249999999997,0.925
1196,26.0,19,1,goal,21.7725,0.925
1197,26.5,14,1,goal,22.38375,0.9375
1198,25.4,25,1,goal,22.3725,0.9375
1199,24.6,24,1,goal,22.358749999999997,0.9375
1200,25.1,19,1,goal,22.345000000000002,0.9375
